기간	컬럼1	컬럼2	성별	구분	구분	구분	구분	구분	구분	구분	구분
2007	금천구	독산4동	여자	1,989	2,138	878	825	550	587	561	726
2007	금천구	독산본동	계	2,720	3,070	983	1,107	925	1,005	812	958
2007	금천구	독산본동	남자	1,419	1,590	491	554	491	503	437	533
2007	금천구	독산본동	여자	1,301	1,480	492	553	434	502	375	425
2007	금천구	시흥1동	계	2,326	4,996	752	1,846	631	1,197	943	1,953
2007	금천구	시흥1동	남자	1,161	2,603	385	952	292	619	484	1,032
2007	금천구	시흥1동	여자	1,165	2,393	367	894	339	578	459	921
2007	금천구	시흥2동	계	3,830	4,147	1,279	883	1,499	1,622	1,052	1,642
2007	금천구	시흥2동	남자	1,863	2,047	636	436	732	788	495	823
2007	금천구	시흥2동	여자	1,967	2,100	643	447	767	834	557	819
2007	금천구	시흥3동	계	1,965	2,522	625	694	415	500	925	1,328
2007	금천구	시흥3동	남자	1,009	1,247	347	337	195	236	467	674
2007	금천구	시흥3동	여자	956	1,275	278	357	220	264	458	654
2007	금천구	시흥4동	계	4,980	5,166	2,184	1,843	1,302	1,282	1,494	2,041
2007	금천구	시흥4동	남자	2,495	2,622	1,079	957	672	650	744	1,015
2007	금천구	시흥4동	여자	2,485	2,544	1,105	886	630	632	750	1,026
2007	금천구	시흥5동	계	4,244	4,094	2,017	1,550	911	885	1,316	1,659
2007	금천구	시흥5동	남자	2,128	2,043	975	758	482	447	671	838
2007	금천구	시흥5동	여자	2,116	2,051	1,042	792	429	438	645	821
2007	금천구	시흥본동	계	4,271	4,500	1,994	1,829	939	982	1,338	1,689
2007	금천구	시흥본동	남자	2,148	2,225	999	887	496	500	653	838
2007	금천구	시흥본동	여자	2,123	2,275	995	942	443	482	685	851
2007	영등포구	소계	계	76,795	81,428	18,797	18,797	32,136	34,480	25,862	28,151
2007	영등포구	소계	남자	38,947	41,373	9,485	9,485	16,247	17,472	13,215	14,416
2007	영등포구	소계	여자	37,848	40,055	9,312	9,312	15,889	17,008	12,647	13,735
2007	영등포구	영등포1동	계	3,068	3,305	931	839	1,086	1,371	1,051	1,095
2007	영등포구	영등포1동	남자	1,595	1,690	476	435	565	690	554	565
2007	영등포구	영등포1동	여자	1,473	1,615	455	404	521	681	497	530
2007	영등포구	영등포2동	계	2,150	1,594	428	422	827	601	895	571
2007	영등포구	영등포2동	남자	1,539	1,037	277	265	611	404	651	368
2007	영등포구	영등포2동	여자	611	557	151	157	216	197	244	203
2007	영등포구	영등포3동	계	2,228	2,397	655	615	779	936	794	846
2007	영등포구	영등포3동	남자	1,202	1,273	365	317	411	505	426	451
2007	영등포구	영등포3동	여자	1,026	1,124	290	298	368	431	368	395
2007	영등포구	여의도동	계	5,022	4,692	480	480	2,866	2,664	1,676	1,548
2007	영등포구	여의도동	남자	2,401	2,252	224	225	1,346	1,248	831	779
2007	영등포구	여의도동	여자	2,621	2,440	256	255	1,520	1,416	845	769
2007	영등포구	당산1동	계	4,232	4,529	1,016	1,167	1,771	1,865	1,445	1,497
2007	영등포구	당산1동	남자	2,155	2,319	530	587	881	972	744	760
2007	영등포구	당산1동	여자	2,077	2,210	486	580	890	893	701	737
2007	영등포구	당산2동	계	5,651	6,049	1,149	1,107	2,546	2,899	1,956	2,043
2007	영등포구	당산2동	남자	2,802	3,063	574	573	1,255	1,451	973	1,039
2007	영등포구	당산2동	여자	2,849	2,986	575	534	1,291	1,448	983	1,004
2007	영등포구	도림1동	계	1,608	1,877	659	695	443	558	506	624
2007	영등포구	도림1동	남자	847	964	328	352	251	296	268	316
2007	영등포구	도림1동	여자	761	913	331	343	192	262	238	308
2007	영등포구	도림2동	계	2,818	2,908	642	732	1,133	1,154	1,043	1,022
2007	영등포구	도림2동	남자	1,394	1,460	348	368	535	586	511	506
2007	영등포구	도림2동	여자	1,424	1,448	294	364	598	568	532	516
2007	영등포구	문래1동	계	2,684	2,806	669	592	1,247	1,350	768	864
2007	영등포구	문래1동	남자	1,335	1,466	323	298	632	701	380	467
2007	영등포구	문래1동	여자	1,349	1,340	346	294	615	649	388	397
2007	영등포구	문래2동	계	2,967	2,977	642	685	1,401	1,327	924	965
2007	영등포구	문래2동	남자	1,480	1,478	337	320	705	674	438	484
2007	영등포구	문래2동	여자	1,487	1,499	305	365	696	653	486	481
2007	영등포구	양평1동	계	3,828	3,423	871	743	1,817	1,507	1,140	1,173
2007	영등포구	양평1동	남자	1,913	1,742	429	388	915	761	569	593
2007	영등포구	양평1동	여자	1,915	1,681	442	355	902	746	571	580
2007	영등포구	양평2동	계	3,402	3,669	599	607	1,608	1,750	1,195	1,312
2007	영등포구	양평2동	남자	1,713	1,891	280	314	820	908	613	669
2007	영등포구	양평2동	여자	1,689	1,778	319	293	788	842	582	643
2007	영등포구	신길1동	계	4,110	4,519	986	1,026	1,626	1,841	1,498	1,652
2007	영등포구	신길1동	남자	2,108	2,337	483	509	861	957	764	871
2007	영등포구	신길1동	여자	2,002	2,182	503	517	765	884	734	781
2007	영등포구	신길2동	계	2,111	2,384	638	688	685	821	788	875
2007	영등포구	신길2동	남자	1,061	1,212	327	336	343	428	391	448
2007	영등포구	신길2동	여자	1,050	1,172	311	352	342	393	397	427
2007	영등포구	신길3동	계	3,395	3,665	1,308	1,216	1,060	1,196	1,027	1,253
2007	영등포구	신길3동	남자	1,691	1,815	652	601	522	599	517	615
2007	영등포구	신길3동	여자	1,704	1,850	656	615	538	597	510	638
2007	영등포구	신길4동	계	2,351	2,579	846	841	804	901	701	837
2007	영등포구	신길4동	남자	1,175	1,283	417	410	403	437	355	436
2007	영등포구	신길4동	여자	1,176	1,296	429	431	401	464	346	401
2007	영등포구	신길5동	계	3,154	3,554	1,227	1,263	998	1,142	929	1,149
2007	영등포구	신길5동	남자	1,558	1,777	592	642	497	574	469	561
2007	영등포구	신길5동	여자	1,596	1,777	635	621	501	568	460	588
2007	영등포구	신길6동	계	4,509	5,008	1,128	1,098	2,140	2,369	1,241	1,541
2007	영등포구	신길6동	남자	2,166	2,518	546	552	1,026	1,173	594	793
2007	영등포구	신길6동	여자	2,343	2,490	582	546	1,114	1,196	647	748
2007	영등포구	신길7동	계	4,551	5,196	846	926	1,693	2,025	2,012	2,245
2007	영등포구	신길7동	남자	2,277	2,566	420	452	852	1,001	1,005	1,113
2007	영등포구	신길7동	여자	2,274	2,630	426	474	841	1,024	1,007	1,132
2007	영등포구	대림1동	계	3,633	4,056	1,153	1,021	1,351	1,654	1,129	1,381
2007	영등포구	대림1동	남자	1,833	2,085	575	518	700	842	558	725
2007	영등포구	대림1동	여자	1,800	1,971	578	503	651	812	571	656
2007	영등포구	대림2동	계	4,071	4,313	743	857	1,959	1,919	1,369	1,537
2007	영등포구	대림2동	남자	2,041	2,152	388	438	971	947	682	767
2007	영등포구	대림2동	여자	2,030	2,161	355	419	988	972	687	770
2007	영등포구	대림3동	계	5,252	5,928	1,181	1,177	2,296	2,630	1,775	2,121
2007	영등포구	대림3동	남자	2,661	2,993	594	585	1,145	1,318	922	1,090
2007	영등포구	대림3동	여자	2,591	2,935	587	592	1,151	1,312	853	1,031
2007	동작구	소계	계	86,005	91,305	23,736	23,736	35,550	38,350	26,719	29,219
2007	동작구	소계	남자	42,159	45,134	11,403	11,403	17,344	18,966	13,412	14,765
2007	동작구	소계	여자	43,846	46,171	12,333	12,333	18,206	19,384	13,307	14,454
2007	동작구	노량진1동	계	4,186	4,971	1,171	1,571	1,273	1,632	1,742	1,768
2007	동작구	노량진1동	남자	2,163	2,587	548	732	647	864	968	991
2007	동작구	노량진1동	여자	2,023	2,384	623	839	626	768	774	777
2007	동작구	노량진2동	계	3,796	4,235	1,125	1,278	1,261	1,438	1,410	1,519
2007	동작구	노량진2동	남자	1,931	2,149	557	629	624	734	750	786
2007	동작구	노량진2동	여자	1,865	2,086	568	649	637	704	660	733
2007	동작구	상도1동	계	5,197	4,443	1,812	1,390	1,952	1,735	1,433	1,318
2007	동작구	상도1동	남자	2,507	2,198	846	686	946	866	715	646
2007	동작구	상도1동	여자	2,690	2,245	966	704	1,006	869	718	672
2007	동작구	상도2동	계	6,646	5,253	2,470	2,151	2,618	1,654	1,558	1,448
2007	동작구	상도2동	남자	3,236	2,560	1,195	1,009	1,285	829	756	722
2007	동작구	상도2동	여자	3,410	2,693	1,275	1,142	1,333	825	802	726
2007	동작구	상도3동	계	5,324	5,170	2,400	1,670	1,715	1,868	1,209	1,632
2007	동작구	상도3동	남자	2,587	2,524	1,182	784	841	934	564	806
2007	동작구	상도3동	여자	2,737	2,646	1,218	886	874	934	645	826
2007	동작구	상도4동	계	5,653	6,225	2,251	2,088	1,863	2,087	1,539	2,050
2007	동작구	상도4동	남자	2,784	3,100	1,096	1,035	924	1,010	764	1,055
2007	동작구	상도4동	여자	2,869	3,125	1,155	1,053	939	1,077	775	995
2007	동작구	상도5동	계	4,134	4,280	847	923	1,959	2,082	1,328	1,275
2007	동작구	상도5동	남자	2,102	2,170	400	465	1,002	1,058	700	647
2007	동작구	상도5동	여자	2,032	2,110	447	458	957	1,024	628	628
2007	동작구	본동	계	2,519	3,073	761	884	965	1,263	793	926
2007	동작구	본동	남자	1,223	1,504	358	436	470	613	395	455
2007	동작구	본동	여자	1,296	1,569	403	448	495	650	398	471
2007	동작구	흑석1동	계	3,508	3,637	1,065	915	990	1,312	1,453	1,410
2007	동작구	흑석1동	남자	1,911	1,942	532	453	538	692	841	797
2007	동작구	흑석1동	여자	1,597	1,695	533	462	452	620	612	613
2007	동작구	흑석2동	계	1,799	3,501	450	1,281	805	1,364	544	856
2007	동작구	흑석2동	남자	848	1,712	218	614	366	649	264	449
2007	동작구	흑석2동	여자	951	1,789	232	667	439	715	280	407
2007	동작구	흑석3동	계	1,883	2,103	749	796	486	612	648	695
2007	동작구	흑석3동	남자	922	1,090	352	397	239	330	331	363
2007	동작구	흑석3동	여자	961	1,013	397	399	247	282	317	332
2007	동작구	동작동	계	3,714	4,113	664	748	1,731	1,970	1,319	1,395
2007	동작구	동작동	남자	1,805	2,064	336	351	821	1,008	648	705
2007	동작구	동작동	여자	1,909	2,049	328	397	910	962	671	690
2007	동작구	사당1동	계	5,833	6,170	943	949	2,808	3,025	2,082	2,196
2007	동작구	사당1동	남자	2,858	2,896	461	436	1,382	1,420	1,015	1,040
2007	동작구	사당1동	여자	2,975	3,274	482	513	1,426	1,605	1,067	1,156
2007	동작구	사당2동	계	2,656	2,870	634	590	1,250	1,391	772	889
2007	동작구	사당2동	남자	1,284	1,403	299	283	590	686	395	434
2007	동작구	사당2동	여자	1,372	1,467	335	307	660	705	377	455
2007	동작구	사당3동	계	5,323	5,839	1,199	1,321	2,443	2,511	1,681	2,007
2007	동작구	사당3동	남자	2,522	2,835	561	601	1,143	1,219	818	1,015
2007	동작구	사당3동	여자	2,801	3,004	638	720	1,300	1,292	863	992
2007	동작구	사당4동	계	3,394	3,413	1,060	953	1,351	1,312	983	1,148
2007	동작구	사당4동	남자	1,620	1,684	512	459	645	651	463	574
2007	동작구	사당4동	여자	1,774	1,729	548	494	706	661	520	574
2007	동작구	사당5동	계	3,262	3,669	850	847	1,403	1,649	1,009	1,173
2007	동작구	사당5동	남자	1,584	1,795	390	415	689	792	505	588
2007	동작구	사당5동	여자	1,678	1,874	460	432	714	857	504	585
2007	동작구	대방동	계	7,683	7,845	1,798	1,556	3,602	3,944	2,283	2,345
2007	동작구	대방동	남자	3,696	3,781	856	732	1,740	1,933	1,100	1,116
2007	동작구	대방동	여자	3,987	4,064	942	824	1,862	2,011	1,183	1,229
2007	동작구	신대방1동	계	5,175	5,076	521	427	3,144	3,060	1,510	1,589
2007	동작구	신대방1동	남자	2,487	2,478	237	207	1,511	1,466	739	805
2007	동작구	신대방1동	여자	2,688	2,598	284	220	1,633	1,594	771	784
2007	동작구	신대방2동	계	4,320	5,419	966	1,398	1,931	2,441	1,423	1,580
2007	동작구	신대방2동	남자	2,089	2,662	467	679	941	1,212	681	771
2007	동작구	신대방2동	여자	2,231	2,757	499	719	990	1,229	742	809
2007	관악구	소계	계	124,277	128,115	39,068	39,068	39,730	44,292	45,479	44,755
2007	관악구	소계	남자	63,816	65,656	19,817	19,817	20,413	22,512	23,586	23,327
2007	관악구	소계	여자	60,461	62,459	19,251	19,251	19,317	21,780	21,893	21,428
2007	관악구	봉천본동	계	3,832	3,993	1,496	1,489	1,065	1,312	1,271	1,192
2007	관악구	봉천본동	남자	1,860	2,006	736	752	520	664	604	590
2007	관악구	봉천본동	여자	1,972	1,987	760	737	545	648	667	602
2007	관악구	봉천1동	계	5,632	5,935	1,749	1,608	2,120	2,243	1,763	2,084
2007	관악구	봉천1동	남자	2,798	3,033	871	817	1,056	1,124	871	1,092
2007	관악구	봉천1동	여자	2,834	2,902	878	791	1,064	1,119	892	992
2007	관악구	봉천2동	계	2,540	2,809	933	866	904	1,063	703	880
2007	관악구	봉천2동	남자	1,256	1,389	463	414	452	541	341	434
2007	관악구	봉천2동	여자	1,284	1,420	470	452	452	522	362	446
2007	관악구	봉천3동	계	3,325	3,658	920	879	1,464	1,714	941	1,065
2007	관악구	봉천3동	남자	1,654	1,821	461	421	731	858	462	542
2007	관악구	봉천3동	여자	1,671	1,837	459	458	733	856	479	523
2007	관악구	봉천4동	계	6,261	5,605	1,883	1,896	1,689	1,806	2,689	1,903
2007	관악구	봉천4동	남자	3,228	2,869	958	961	870	882	1,400	1,026
2007	관악구	봉천4동	여자	3,033	2,736	925	935	819	924	1,289	877
2007	관악구	봉천5동	계	3,568	3,783	1,168	856	1,473	1,682	927	1,245
2007	관악구	봉천5동	남자	1,770	1,888	566	431	748	827	456	630
2007	관악구	봉천5동	여자	1,798	1,895	602	425	725	855	471	615
2007	관악구	봉천6동	계	7,845	8,610	2,199	2,644	2,527	3,118	3,119	2,848
2007	관악구	봉천6동	남자	3,940	4,268	1,120	1,318	1,295	1,513	1,525	1,437
2007	관악구	봉천6동	여자	3,905	4,342	1,079	1,326	1,232	1,605	1,594	1,411
2007	관악구	봉천7동	계	5,944	5,443	1,749	1,800	1,637	1,685	2,558	1,958
2007	관악구	봉천7동	남자	3,115	2,915	877	957	847	896	1,391	1,062
2007	관악구	봉천7동	여자	2,829	2,528	872	843	790	789	1,167	896
2007	관악구	봉천8동	계	3,471	3,779	1,385	1,523	901	973	1,185	1,283
2007	관악구	봉천8동	남자	1,742	1,871	685	763	463	459	594	649
2007	관악구	봉천8동	여자	1,729	1,908	700	760	438	514	591	634
2007	관악구	봉천9동	계	3,893	4,186	1,506	1,392	1,291	1,525	1,096	1,269
2007	관악구	봉천9동	남자	1,917	2,092	766	677	625	770	526	645
2007	관악구	봉천9동	여자	1,976	2,094	740	715	666	755	570	624
2007	관악구	봉천10동	계	3,518	3,629	1,424	1,443	940	1,062	1,154	1,124
2007	관악구	봉천10동	남자	1,764	1,777	698	694	502	538	564	545
2007	관악구	봉천10동	여자	1,754	1,852	726	749	438	524	590	579
2007	관악구	봉천11동	계	6,795	7,058	1,826	1,721	2,303	2,637	2,666	2,700
2007	관악구	봉천11동	남자	3,390	3,540	914	887	1,153	1,309	1,323	1,344
2007	관악구	봉천11동	여자	3,405	3,518	912	834	1,150	1,328	1,343	1,356
2007	관악구	남현동	계	4,645	4,929	406	491	2,280	2,371	1,959	2,067
2007	관악구	남현동	남자	2,262	2,392	189	245	1,120	1,161	953	986
2007	관악구	남현동	여자	2,383	2,537	217	246	1,160	1,210	1,006	1,081
2007	관악구	신림본동	계	7,127	7,268	2,344	2,310	1,920	2,336	2,863	2,622
2007	관악구	신림본동	남자	3,607	3,609	1,172	1,170	1,006	1,150	1,429	1,289
2007	관악구	신림본동	여자	3,520	3,659	1,172	1,140	914	1,186	1,434	1,333
2007	관악구	신림1동	계	4,856	4,940	1,654	1,654	1,393	1,601	1,809	1,685
2007	관악구	신림1동	남자	2,404	2,419	814	795	708	820	882	804
2007	관악구	신림1동	여자	2,452	2,521	840	859	685	781	927	881
2007	관악구	신림2동	계	6,469	6,772	1,933	2,141	1,809	2,074	2,727	2,557
2007	관악구	신림2동	남자	3,788	3,913	1,077	1,193	1,055	1,192	1,656	1,528
2007	관악구	신림2동	여자	2,681	2,859	856	948	754	882	1,071	1,029
2007	관악구	신림3동	계	3,562	3,464	1,794	1,453	914	886	854	1,125
2007	관악구	신림3동	남자	1,757	1,758	875	731	472	442	410	585
2007	관악구	신림3동	여자	1,805	1,706	919	722	442	444	444	540
2007	관악구	신림4동	계	6,047	6,566	1,769	1,758	2,113	2,493	2,165	2,315
2007	관악구	신림4동	남자	3,009	3,302	900	865	1,035	1,237	1,074	1,200
2007	관악구	신림4동	여자	3,038	3,264	869	893	1,078	1,256	1,091	1,115
2007	관악구	신림5동	계	5,769	5,994	1,390	1,660	1,690	2,158	2,689	2,176
2007	관악구	신림5동	남자	2,868	2,978	692	841	861	1,081	1,315	1,056
2007	관악구	신림5동	여자	2,901	3,016	698	819	829	1,077	1,374	1,120
2007	관악구	신림6동	계	2,028	2,034	878	836	485	485	665	713
2007	관악구	신림6동	남자	1,040	1,009	456	406	252	244	332	359
2007	관악구	신림6동	여자	988	1,025	422	430	233	241	333	354
2007	관악구	신림7동	계	3,908	2,484	1,070	719	1,561	769	1,277	996
2007	관악구	신림7동	남자	1,904	1,210	524	356	770	383	610	471
2007	관악구	신림7동	여자	2,004	1,274	546	363	791	386	667	525
2007	관악구	신림8동	계	3,900	4,869	871	1,105	1,614	2,199	1,415	1,565
2007	관악구	신림8동	남자	2,004	2,514	445	557	810	1,139	749	818
2007	관악구	신림8동	여자	1,896	2,355	426	548	804	1,060	666	747
2007	관악구	신림9동	계	6,721	6,667	1,427	1,682	1,845	1,980	3,449	3,005
2007	관악구	신림9동	남자	4,433	4,237	868	997	1,160	1,209	2,405	2,031
2007	관악구	신림9동	여자	2,288	2,430	559	685	685	771	1,044	974
2007	관악구	신림10동	계	3,092	3,251	1,108	1,071	998	1,010	986	1,170
2007	관악구	신림10동	남자	1,518	1,606	562	541	476	497	480	568
2007	관악구	신림10동	여자	1,574	1,645	546	530	522	513	506	602
2007	관악구	신림11동	계	3,130	3,274	1,217	1,152	1,043	1,119	870	1,003
2007	관악구	신림11동	남자	1,542	1,652	610	580	525	557	407	515
2007	관악구	신림11동	여자	1,588	1,622	607	572	518	562	463	488
2007	관악구	신림12동	계	3,548	3,971	1,662	1,614	980	1,141	906	1,216
2007	관악구	신림12동	남자	1,803	1,990	853	800	496	576	454	614
2007	관악구	신림12동	여자	1,745	1,981	809	814	484	565	452	602
2007	관악구	신림13동	계	2,851	3,144	1,307	1,305	771	850	773	989
2007	관악구	신림13동	남자	1,443	1,598	665	648	405	443	373	507
2007	관악구	신림13동	여자	1,408	1,546	642	657	366	407	400	482
2007	서초구	소계	계	83,626	87,971	21,154	21,154	35,668	38,985	26,804	27,832
2007	서초구	소계	남자	40,253	42,766	9,998	9,998	17,258	18,980	12,997	13,788
2007	서초구	소계	여자	43,373	45,205	11,156	11,156	18,410	20,005	13,807	14,044
2007	서초구	서초1동	계	4,847	4,771	1,364	1,169	1,805	1,984	1,678	1,618
2007	서초구	서초1동	남자	2,300	2,372	614	562	872	980	814	830
2007	서초구	서초1동	여자	2,547	2,399	750	607	933	1,004	864	788
2007	서초구	서초2동	계	4,459	4,539	1,092	953	1,813	2,133	1,554	1,453
2007	서초구	서초2동	남자	2,148	2,273	527	475	865	1,077	756	721
2007	서초구	서초2동	여자	2,311	2,266	565	478	948	1,056	798	732
2007	서초구	서초3동	계	6,619	6,638	1,460	1,499	2,778	2,815	2,381	2,324
2007	서초구	서초3동	남자	3,339	3,401	717	737	1,393	1,486	1,229	1,178
2007	서초구	서초3동	여자	3,280	3,237	743	762	1,385	1,329	1,152	1,146
2007	서초구	서초4동	계	4,822	4,801	1,425	1,209	1,912	2,149	1,485	1,443
2007	서초구	서초4동	남자	2,305	2,338	682	555	909	1,037	714	746
2007	서초구	서초4동	여자	2,517	2,463	743	654	1,003	1,112	771	697
2007	서초구	잠원동	계	6,824	6,756	1,554	1,281	3,177	3,390	2,093	2,085
2007	서초구	잠원동	남자	3,294	3,136	708	581	1,586	1,594	1,000	961
2007	서초구	잠원동	여자	3,530	3,620	846	700	1,591	1,796	1,093	1,124
2007	서초구	반포본동	계	2,374	2,539	656	778	1,101	1,196	617	565
2007	서초구	반포본동	남자	1,073	1,145	291	347	511	541	271	257
2007	서초구	반포본동	여자	1,301	1,394	365	431	590	655	346	308
2007	서초구	반포1동	계	4,676	8,027	755	2,437	2,108	3,493	1,813	2,097
2007	서초구	반포1동	남자	2,234	3,823	369	1,139	970	1,660	895	1,024
2007	서초구	반포1동	여자	2,442	4,204	386	1,298	1,138	1,833	918	1,073
2007	서초구	반포2동	계	2,070	2,408	684	806	884	1,024	502	578
2007	서초구	반포2동	남자	987	1,133	319	362	433	493	235	278
2007	서초구	반포2동	여자	1,083	1,275	365	444	451	531	267	300
2007	서초구	반포3동	계	4,056	4,571	1,285	1,314	1,630	2,037	1,141	1,220
2007	서초구	반포3동	남자	1,842	2,126	579	595	746	969	517	562
2007	서초구	반포3동	여자	2,214	2,445	706	719	884	1,068	624	658
2007	서초구	반포4동	계	4,267	3,936	1,621	1,156	1,509	1,607	1,137	1,173
2007	서초구	반포4동	남자	2,004	1,858	745	532	718	739	541	587
2007	서초구	반포4동	여자	2,263	2,078	876	624	791	868	596	586
2007	서초구	방배본동	계	4,799	3,986	1,667	1,104	1,984	1,769	1,148	1,113
2007	서초구	방배본동	남자	2,244	1,887	757	516	929	840	558	531
2007	서초구	방배본동	여자	2,555	2,099	910	588	1,055	929	590	582
2007	서초구	방배1동	계	3,934	4,330	1,192	1,281	1,586	1,823	1,156	1,226
2007	서초구	방배1동	남자	1,894	2,198	581	640	771	923	542	635
2007	서초구	방배1동	여자	2,040	2,132	611	641	815	900	614	591
2007	서초구	방배2동	계	6,696	7,007	1,422	1,450	3,132	3,296	2,142	2,261
2007	서초구	방배2동	남자	3,220	3,372	662	673	1,516	1,568	1,042	1,131
2007	서초구	방배2동	여자	3,476	3,635	760	777	1,616	1,728	1,100	1,130
2007	서초구	방배3동	계	4,881	4,943	1,359	1,279	2,111	2,107	1,411	1,557
2007	서초구	방배3동	남자	2,383	2,424	653	613	1,032	1,066	698	745
2007	서초구	방배3동	여자	2,498	2,519	706	666	1,079	1,041	713	812
2007	서초구	방배4동	계	6,136	5,935	1,822	1,755	2,721	2,537	1,593	1,643
2007	서초구	방배4동	남자	2,833	2,780	868	811	1,234	1,175	731	794
2007	서초구	방배4동	여자	3,303	3,155	954	944	1,487	1,362	862	849
2007	서초구	양재1동	계	5,346	5,730	797	744	2,473	2,633	2,076	2,353
2007	서초구	양재1동	남자	2,653	2,889	406	374	1,235	1,324	1,012	1,191
2007	서초구	양재1동	여자	2,693	2,841	391	370	1,238	1,309	1,064	1,162
2007	서초구	양재2동	계	5,538	5,465	764	584	2,499	2,509	2,275	2,372
2007	서초구	양재2동	남자	2,825	2,780	389	307	1,300	1,247	1,136	1,226
2007	서초구	양재2동	여자	2,713	2,685	375	277	1,199	1,262	1,139	1,146
2007	서초구	내곡동	계	1,282	1,589	235	355	445	483	602	751
2007	서초구	내곡동	남자	675	831	131	179	238	261	306	391
2007	서초구	내곡동	여자	607	758	104	176	207	222	296	360
2007	강남구	소계	계	128,375	126,813	37,352	37,352	48,074	49,427	42,949	40,034
2007	강남구	소계	남자	61,525	61,873	17,657	17,657	23,355	24,499	20,513	19,717
2007	강남구	소계	여자	66,850	64,940	19,695	19,695	24,719	24,928	22,436	20,317
2007	강남구	신사동	계	4,212	4,855	763	1,084	1,964	2,351	1,485	1,420
2007	강남구	신사동	남자	1,938	2,253	367	489	882	1,093	689	671
2007	강남구	신사동	여자	2,274	2,602	396	595	1,082	1,258	796	749
2007	강남구	논현1동	계	8,354	8,584	1,699	1,680	3,260	3,828	3,395	3,076
2007	강남구	논현1동	남자	3,996	4,148	780	744	1,575	1,910	1,641	1,494
2007	강남구	논현1동	여자	4,358	4,436	919	936	1,685	1,918	1,754	1,582
2007	강남구	논현2동	계	6,380	6,761	1,865	2,144	2,335	2,489	2,180	2,128
2007	강남구	논현2동	남자	2,992	3,254	852	977	1,115	1,248	1,025	1,029
2007	강남구	논현2동	여자	3,388	3,507	1,013	1,167	1,220	1,241	1,155	1,099
2007	강남구	압구정1동	계	2,926	3,206	909	931	1,275	1,463	742	812
2007	강남구	압구정1동	남자	1,353	1,572	392	450	607	734	354	388
2007	강남구	압구정1동	여자	1,573	1,634	517	481	668	729	388	424
2007	강남구	압구정2동	계	2,028	2,324	548	763	893	930	587	631
2007	강남구	압구정2동	남자	930	1,102	237	358	405	452	288	292
2007	강남구	압구정2동	여자	1,098	1,222	311	405	488	478	299	339
2007	강남구	청담1동	계	3,080	3,524	1,001	1,197	1,181	1,398	898	929
2007	강남구	청담1동	남자	1,476	1,731	483	585	550	698	443	448
2007	강남구	청담1동	여자	1,604	1,793	518	612	631	700	455	481
2007	강남구	청담2동	계	3,376	3,395	1,219	1,276	1,197	1,169	960	950
2007	강남구	청담2동	남자	1,594	1,620	565	579	580	579	449	462
2007	강남구	청담2동	여자	1,782	1,775	654	697	617	590	511	488
2007	강남구	삼성1동	계	3,523	3,417	1,145	1,065	1,320	1,467	1,058	885
2007	강남구	삼성1동	남자	1,762	1,684	549	499	676	720	537	465
2007	강남구	삼성1동	여자	1,761	1,733	596	566	644	747	521	420
2007	강남구	삼성2동	계	8,825	6,287	3,012	2,144	3,411	2,372	2,402	1,771
2007	강남구	삼성2동	남자	4,135	3,093	1,363	1,042	1,651	1,203	1,121	848
2007	강남구	삼성2동	여자	4,690	3,194	1,649	1,102	1,760	1,169	1,281	923
2007	강남구	대치1동	계	6,418	3,885	2,285	1,669	2,459	1,288	1,674	928
2007	강남구	대치1동	남자	3,151	1,906	1,114	805	1,206	637	831	464
2007	강남구	대치1동	여자	3,267	1,979	1,171	864	1,253	651	843	464
2007	강남구	대치2동	계	4,762	4,805	1,464	1,685	1,762	1,905	1,536	1,215
2007	강남구	대치2동	남자	2,385	2,387	718	833	908	937	759	617
2007	강남구	대치2동	여자	2,377	2,418	746	852	854	968	777	598
2007	강남구	대치3동	계	3,858	3,717	1,407	1,289	1,274	1,360	1,177	1,068
2007	강남구	대치3동	남자	1,942	1,853	708	643	667	683	567	527
2007	강남구	대치3동	여자	1,916	1,864	699	646	607	677	610	541
2007	강남구	대치4동	계	7,292	6,921	2,257	2,067	2,201	2,540	2,834	2,314
2007	강남구	대치4동	남자	3,475	3,337	1,043	952	1,080	1,231	1,352	1,154
2007	강남구	대치4동	여자	3,817	3,584	1,214	1,115	1,121	1,309	1,482	1,160
2007	강남구	역삼1동	계	13,047	12,528	2,817	2,733	4,966	5,217	5,264	4,578
2007	강남구	역삼1동	남자	6,222	6,124	1,295	1,199	2,409	2,645	2,518	2,280
2007	강남구	역삼1동	여자	6,825	6,404	1,522	1,534	2,557	2,572	2,746	2,298
2007	강남구	역삼2동	계	8,822	9,152	2,808	3,281	3,197	3,211	2,817	2,660
2007	강남구	역삼2동	남자	4,122	4,399	1,275	1,526	1,546	1,557	1,301	1,316
2007	강남구	역삼2동	여자	4,700	4,753	1,533	1,755	1,651	1,654	1,516	1,344
2007	강남구	도곡1동	계	5,033	4,123	1,467	1,110	2,095	1,654	1,471	1,359
2007	강남구	도곡1동	남자	2,421	2,008	713	520	986	815	722	673
2007	강남구	도곡1동	여자	2,612	2,115	754	590	1,109	839	749	686
2007	강남구	도곡2동	계	5,485	5,837	1,697	2,073	1,969	2,106	1,819	1,658
2007	강남구	도곡2동	남자	2,630	2,844	798	999	947	1,004	885	841
2007	강남구	도곡2동	여자	2,855	2,993	899	1,074	1,022	1,102	934	817
