시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명
충청남도 논산시 연무읍 동산리,903-17,903,17,기산,84.84,201211,15,"10,560",13,1997,동안로 870
충청남도 논산시 연무읍 동산리,903-17,903,17,기산,84.84,201211,23,"10,200",3,1997,동안로 870
충청남도 논산시 연무읍 동산리,903-17,903,17,기산,84.84,201211,23,"9,550",2,1997,동안로 870
충청남도 논산시 연무읍 마산리,530-9,530,9,광명,81.6,201211,25,"5,900",3,1991,연무로212번길 5
충청남도 논산시 연무읍 안심리,1065-34,1065,34,논산월야임대,59.67,201211,7,"5,800",3,1998,안심로 250
충청남도 논산시 연무읍 안심리,1065-34,1065,34,논산월야임대,59.85,201211,16,"5,300",8,1998,안심로 250
충청남도 논산시 취암동,1081,1081,0,계룡리슈빌,84.8583,201211,25,"19,500",1,2007,번영로29번길 10
충청남도 논산시 취암동,1081,1081,0,계룡리슈빌,142.946,201211,27,"27,000",2,2007,번영로29번길 10
충청남도 논산시 취암동,1081,1081,0,계룡리슈빌,142.946,201211,29,"33,000",15,2007,번영로29번길 10
충청남도 논산시 취암동,565,565,0,부국,93.1,201211,5,"10,500",15,1991,중앙로397번길 6
충청남도 논산시 취암동,565,565,0,부국,120.69,201211,27,"11,700",10,1991,중앙로397번길 6
충청남도 논산시 취암동,79,79,0,세중세미클래식,36.29,201211,19,"7,000",12,2000,체육로 39
충청남도 논산시 취암동,79,79,0,세중세미클래식,36.29,201211,21,"7,000",8,2000,체육로 39
충청남도 논산시 취암동,498-4,498,4,정안로얄맨션,83.31,201211,16,"6,600",3,1993,중앙로332번길 8-3
충청남도 논산시 취암동,80,80,0,주공1단지,59.64,201211,4,"13,800",13,2002,중앙로260번길 59-5
충청남도 논산시 취암동,80,80,0,주공1단지,46.2,201211,25,"9,300",2,2002,중앙로260번길 59-5
충청남도 논산시 화지동,16,16,0,조흥,84.839,201211,6,"11,300",3,2002,해월로259번길 14
충청남도 논산시 화지동,16,16,0,조흥,84.839,201211,15,"12,500",10,2002,해월로259번길 14
충청남도 논산시 화지동,16,16,0,조흥,84.839,201211,24,"12,000",3,2002,해월로259번길 14
충청남도 논산시 화지동,16,16,0,조흥,84.839,201211,26,"13,000",12,2002,해월로259번길 14
충청남도 논산시 화지동,16,16,0,조흥,59.657,201211,28,"10,000",2,2002,해월로259번길 14
충청남도 당진시 송산면 금암리,11,11,0,당진대상,49.16,201211,2,"7,000",14,1999,송산로 164
충청남도 당진시 송산면 금암리,11,11,0,당진대상,36.12,201211,3,"5,500",11,1999,송산로 164
충청남도 당진시 송산면 금암리,11,11,0,당진대상,49.16,201211,6,"7,200",14,1999,송산로 164
충청남도 당진시 송산면 금암리,11,11,0,당진대상,49.16,201211,8,"7,000",12,1999,송산로 164
충청남도 당진시 송산면 금암리,11,11,0,당진대상,36.12,201211,12,"5,500",13,1999,송산로 164
충청남도 당진시 송산면 금암리,11,11,0,당진대상,49.16,201211,12,"7,100",9,1999,송산로 164
충청남도 당진시 송산면 금암리,11,11,0,당진대상,36.12,201211,12,"5,000",2,1999,송산로 164
충청남도 당진시 송산면 금암리,11,11,0,당진대상,59.83,201211,13,"9,350",12,1999,송산로 164
충청남도 당진시 송산면 금암리,11,11,0,당진대상,36.12,201211,15,"5,400",9,1999,송산로 164
충청남도 당진시 송산면 금암리,11,11,0,당진대상,36.12,201211,17,"5,500",11,1999,송산로 164
충청남도 당진시 송산면 금암리,11,11,0,당진대상,36.12,201211,17,"5,500",13,1999,송산로 164
충청남도 당진시 송산면 금암리,11,11,0,당진대상,49.16,201211,17,"7,100",10,1999,송산로 164
충청남도 당진시 송산면 금암리,11,11,0,당진대상,49.16,201211,23,"7,100",11,1999,송산로 164
충청남도 당진시 송산면 금암리,11,11,0,당진대상,84.84,201211,24,"13,500",7,1999,송산로 164
충청남도 당진시 송산면 금암리,11,11,0,당진대상,84.84,201211,26,"11,000",5,1999,송산로 164
충청남도 당진시 송산면 금암리,11,11,0,당진대상,49.16,201211,26,"7,100",8,1999,송산로 164
충청남도 당진시 송산면 금암리,11,11,0,당진대상,84.84,201211,29,"13,400",4,1999,송산로 164
충청남도 당진시 송산면 금암리,11,11,0,당진대상,36.12,201211,29,"5,500",16,1999,송산로 164
충청남도 당진시 송산면 매곡리,330,330,0,세안주택,49.59,201211,22,"4,500",4,1993,당산1로 563
충청남도 당진시 송산면 유곡리,219-10,219,10,송산중명,59.34,201211,9,"8,150",5,1997,송산로 809
충청남도 당진시 송악읍 가학리,690,690,0,당진송악e편한세상,84.969,201211,16,"21,410",5,2010,반촌로 103
충청남도 당진시 송악읍 기지시리,322-2,322,2,대산,84.98,201211,23,"5,000",3,1994,틀모시로 787
충청남도 당진시 송악읍 반촌리,985,985,0,HB한빛101동,59.98,201211,12,"13,800",11,2007,반촌로 125
충청남도 당진시 송악읍 반촌리,985,985,0,HB한빛101동,59.98,201211,21,"13,650",5,2007,반촌로 125
충청남도 당진시 송악읍 반촌리,986,986,0,HB한빛102동,84.9,201211,23,"16,300",12,2007,반촌로 125
충청남도 당진시 송악읍 반촌리,987,987,0,당진롯데캐슬,84.6289,201211,5,"20,224",5,2012,반촌로 108
충청남도 당진시 송악읍 반촌리,987,987,0,당진롯데캐슬,84.6289,201211,5,"20,224",4,2012,반촌로 108
충청남도 당진시 송악읍 반촌리,987,987,0,당진롯데캐슬,99.8825,201211,5,"23,629",19,2012,반촌로 108
충청남도 당진시 송악읍 반촌리,987,987,0,당진롯데캐슬,84.8379,201211,5,"20,249",4,2012,반촌로 108
충청남도 당진시 송악읍 반촌리,987,987,0,당진롯데캐슬,84.6289,201211,5,"20,224",4,2012,반촌로 108
충청남도 당진시 송악읍 반촌리,987,987,0,당진롯데캐슬,99.8825,201211,7,"23,247",18,2012,반촌로 108
충청남도 당진시 송악읍 반촌리,987,987,0,당진롯데캐슬,84.2729,201211,7,"20,557",6,2012,반촌로 108
충청남도 당진시 송악읍 반촌리,987,987,0,당진롯데캐슬,84.2729,201211,7,"19,959",4,2012,반촌로 108
충청남도 당진시 송악읍 반촌리,987,987,0,당진롯데캐슬,99.8825,201211,8,"25,047",22,2012,반촌로 108
충청남도 당진시 송악읍 반촌리,987,987,0,당진롯데캐슬,84.2729,201211,9,"20,557",7,2012,반촌로 108
충청남도 당진시 송악읍 반촌리,987,987,0,당진롯데캐슬,84.2729,201211,9,"21,030",8,2012,반촌로 108
충청남도 당진시 송악읍 반촌리,987,987,0,당진롯데캐슬,84.2729,201211,9,"22,150",6,2012,반촌로 108
충청남도 당진시 송악읍 반촌리,987,987,0,당진롯데캐슬,84.6289,201211,9,"20,830",9,2012,반촌로 108
충청남도 당진시 송악읍 반촌리,987,987,0,당진롯데캐슬,84.2729,201211,12,"20,557",10,2012,반촌로 108
충청남도 당진시 송악읍 반촌리,987,987,0,당진롯데캐슬,84.2729,201211,12,"22,150",16,2012,반촌로 108
충청남도 당진시 송악읍 반촌리,987,987,0,당진롯데캐슬,84.2729,201211,12,"19,959",4,2012,반촌로 108
충청남도 당진시 송악읍 반촌리,987,987,0,당진롯데캐슬,84.2729,201211,15,"20,557",14,2012,반촌로 108
충청남도 당진시 송악읍 반촌리,987,987,0,당진롯데캐슬,84.2729,201211,15,"20,557",13,2012,반촌로 108
충청남도 당진시 송악읍 반촌리,987,987,0,당진롯데캐슬,84.6289,201211,16,"21,309",18,2012,반촌로 108
충청남도 당진시 송악읍 반촌리,987,987,0,당진롯데캐슬,84.6289,201211,16,"21,309",19,2012,반촌로 108
충청남도 당진시 송악읍 반촌리,987,987,0,당진롯데캐슬,84.6289,201211,19,"20,830",10,2012,반촌로 108
충청남도 당진시 송악읍 반촌리,987,987,0,당진롯데캐슬,99.8825,201211,19,"22,063",5,2012,반촌로 108
충청남도 당진시 송악읍 반촌리,987,987,0,당진롯데캐슬,84.2729,201211,19,"19,959",3,2012,반촌로 108
충청남도 당진시 송악읍 반촌리,987,987,0,당진롯데캐슬,84.6289,201211,20,"21,309",17,2012,반촌로 108
충청남도 당진시 송악읍 반촌리,987,987,0,당진롯데캐슬,84.2729,201211,21,"21,030",16,2012,반촌로 108
충청남도 당진시 송악읍 반촌리,987,987,0,당진롯데캐슬,84.6289,201211,21,"21,309",15,2012,반촌로 108
충청남도 당진시 송악읍 반촌리,987,987,0,당진롯데캐슬,84.6289,201211,23,"21,309",8,2012,반촌로 108
충청남도 당진시 송악읍 반촌리,987,987,0,당진롯데캐슬,84.2729,201211,23,"19,959",5,2012,반촌로 108
충청남도 당진시 송악읍 반촌리,987,987,0,당진롯데캐슬,84.6289,201211,26,"20,830",6,2012,반촌로 108
충청남도 당진시 송악읍 반촌리,987,987,0,당진롯데캐슬,99.8825,201211,26,"22,063",5,2012,반촌로 108
충청남도 당진시 송악읍 반촌리,987,987,0,당진롯데캐슬,84.6289,201211,27,"21,309",13,2012,반촌로 108
충청남도 당진시 송악읍 반촌리,987,987,0,당진롯데캐슬,84.8379,201211,27,"21,335",16,2012,반촌로 108
충청남도 당진시 송악읍 반촌리,987,987,0,당진롯데캐슬,84.6289,201211,27,"20,830",8,2012,반촌로 108
충청남도 당진시 송악읍 반촌리,987,987,0,당진롯데캐슬,84.2729,201211,27,"21,470",3,2012,반촌로 108
충청남도 당진시 송악읍 반촌리,987,987,0,당진롯데캐슬,84.2729,201211,27,"20,557",12,2012,반촌로 108
충청남도 당진시 송악읍 반촌리,987,987,0,당진롯데캐슬,84.2729,201211,27,"20,557",10,2012,반촌로 108
충청남도 당진시 송악읍 반촌리,987,987,0,당진롯데캐슬,99.8825,201211,28,"22,063",4,2012,반촌로 108
충청남도 당진시 송악읍 반촌리,987,987,0,당진롯데캐슬,84.2729,201211,28,"20,557",9,2012,반촌로 108
충청남도 당진시 송악읍 반촌리,987,987,0,당진롯데캐슬,84.6289,201211,28,"21,309",14,2012,반촌로 108
충청남도 당진시 송악읍 반촌리,987,987,0,당진롯데캐슬,84.6289,201211,28,"22,443",9,2012,반촌로 108
충청남도 당진시 송악읍 반촌리,987,987,0,당진롯데캐슬,84.6289,201211,29,"21,309",13,2012,반촌로 108
충청남도 당진시 송악읍 반촌리,987,987,0,당진롯데캐슬,84.6289,201211,29,"21,309",13,2012,반촌로 108
충청남도 당진시 송악읍 반촌리,987,987,0,당진롯데캐슬,99.8825,201211,30,"22,724",9,2012,반촌로 108
충청남도 당진시 송악읍 반촌리,374-3,374,3,동진,39.9,201211,2,"4,100",4,1995,반촌로 267
충청남도 당진시 송악읍 반촌리,374-3,374,3,동진,39.9,201211,5,"3,800",10,1995,반촌로 267
충청남도 당진시 송악읍 반촌리,374-3,374,3,동진,39.9,201211,9,"3,900",5,1995,반촌로 267
충청남도 당진시 송악읍 반촌리,420-6,420,6,반촌명지,48.6,201211,2,"2,500",1,1995,반촌로 288-5
충청남도 당진시 송악읍 반촌리,420-6,420,6,반촌명지,48.6,201211,2,"3,900",1,1995,반촌로 288-5
충청남도 당진시 송악읍 반촌리,420-6,420,6,반촌명지,59.85,201211,13,"4,700",4,1995,반촌로 288-5
충청남도 당진시 송악읍 복운리,1629-1,1629,1,동광,59.9974,201211,5,"11,200",8,2007,신복운로3길 8
충청남도 당진시 송악읍 복운리,1629-1,1629,1,동광,59.9974,201211,23,"11,500",14,2007,신복운로3길 8
충청남도 당진시 송악읍 복운리,1629-1,1629,1,동광,59.9974,201211,28,"11,300",11,2007,신복운로3길 8
충청남도 당진시 송악읍 복운리,1629-1,1629,1,동광,59.9974,201211,30,"11,700",13,2007,신복운로3길 8
충청남도 당진시 송악읍 복운리,1629-1,1629,1,동광,59.9974,201211,30,"11,500",13,2007,신복운로3길 8
충청남도 당진시 송악읍 복운리,1629-3,1629,3,신성미소지움1단지,75.4054,201211,12,"14,500",13,2007,신복운로3길 28
충청남도 당진시 송악읍 복운리,1629-3,1629,3,신성미소지움1단지,84.997,201211,12,"14,000",8,2007,신복운로3길 28
충청남도 당진시 송악읍 복운리,1629-3,1629,3,신성미소지움1단지,84.997,201211,12,"16,000",8,2007,신복운로3길 28
충청남도 당진시 송악읍 복운리,1629-3,1629,3,신성미소지움1단지,84.997,201211,12,"15,800",10,2007,신복운로3길 28
충청남도 당진시 송악읍 복운리,1629-3,1629,3,신성미소지움1단지,84.997,201211,16,"15,800",6,2007,신복운로3길 28
충청남도 당진시 송악읍 복운리,1629-3,1629,3,신성미소지움1단지,84.997,201211,19,"17,000",15,2007,신복운로3길 28
충청남도 당진시 송악읍 복운리,1629-3,1629,3,신성미소지움1단지,84.997,201211,22,"14,100",2,2007,신복운로3길 28
충청남도 당진시 송악읍 복운리,1629-3,1629,3,신성미소지움1단지,84.997,201211,27,"15,500",5,2007,신복운로3길 28
충청남도 당진시 송악읍 복운리,1629-3,1629,3,신성미소지움1단지,84.997,201211,27,"15,500",6,2007,신복운로3길 28
충청남도 당진시 송악읍 복운리,1629-3,1629,3,신성미소지움1단지,84.997,201211,29,"15,800",3,2007,신복운로3길 28
충청남도 당진시 송악읍 복운리,1629-2,1629,2,신성미소지움2단지,84.9835,201211,2,"16,000",9,2007,신복운로3길 28
충청남도 당진시 송악읍 복운리,1629-2,1629,2,신성미소지움2단지,84.9835,201211,12,"15,900",5,2007,신복운로3길 28
충청남도 당진시 송악읍 복운리,1629-2,1629,2,신성미소지움2단지,84.9835,201211,14,"15,500",14,2007,신복운로3길 28
충청남도 당진시 송악읍 복운리,1629-2,1629,2,신성미소지움2단지,60,201211,15,"13,100",7,2007,신복운로3길 28
충청남도 당진시 송악읍 복운리,1629-2,1629,2,신성미소지움2단지,84.9835,201211,20,"15,500",14,2007,신복운로3길 28
충청남도 당진시 송악읍 복운리,1629-2,1629,2,신성미소지움2단지,84.9835,201211,23,"15,500",14,2007,신복운로3길 28
충청남도 당진시 송악읍 석포리,318-3,318,3,수웅누리,39.6,201211,10,"3,500",1,1999,송악로 520
충청남도 당진시 송악읍 석포리,318-3,318,3,수웅누리,59.34,201211,12,"5,000",5,1999,송악로 520
충청남도 당진시 송악읍 석포리,318-3,318,3,수웅누리,39.6,201211,14,"3,630",3,1999,송악로 520
충청남도 당진시 송악읍 석포리,318-3,318,3,수웅누리,39.6,201211,14,"3,630",3,1999,송악로 520
충청남도 당진시 송악읍 중흥리,396-1,396,1,세종그랑시아,59.69,201211,1,"8,500",3,2005,중흥1길 51
충청남도 당진시 송악읍 중흥리,396-1,396,1,세종그랑시아,59.69,201211,2,"8,800",10,2005,중흥1길 51
충청남도 당진시 송악읍 중흥리,396-1,396,1,세종그랑시아,59.69,201211,5,"9,350",6,2005,중흥1길 51
충청남도 당진시 송악읍 중흥리,396-1,396,1,세종그랑시아,59.69,201211,13,"8,200",2,2005,중흥1길 51
충청남도 당진시 송악읍 중흥리,396-1,396,1,세종그랑시아,59.69,201211,14,"8,800",7,2005,중흥1길 51
충청남도 당진시 송악읍 중흥리,396-1,396,1,세종그랑시아,59.69,201211,24,"8,700",4,2005,중흥1길 51
충청남도 당진시 송악읍 중흥리,396-1,396,1,세종그랑시아,59.69,201211,30,"8,650",4,2005,중흥1길 51
충청남도 당진시 순성면 봉소리,205,205,0,세안근로자복지,49.91,201211,14,"3,700",2,1994,순성로 454
충청남도 당진시 순성면 봉소리,Oct-50,50,10,순성중명,59.34,201211,14,"4,000",4,1994,순성로 453-30
충청남도 당진시 순성면 봉소리,423,423,0,순성한영,80.26,201211,11,"8,500",2,2003,순성로 441
충청남도 당진시 시곡동,136-1,136,1,우민늘사랑,54.6,201211,25,"7,200",2,2007,서해로 6216
충청남도 당진시 시곡동,136-1,136,1,우민늘사랑,54.6,201211,25,"7,200",2,2007,서해로 6216
충청남도 당진시 시곡동,136-1,136,1,우민늘사랑,39.56,201211,29,"6,500",16,2007,서해로 6216
충청남도 당진시 시곡동,120-9,120,9,현대그린,59.97,201211,3,"8,800",5,1996,서해로 6258-8
충청남도 당진시 시곡동,120-9,120,9,현대그린,59.97,201211,7,"9,000",8,1996,서해로 6258-8
충청남도 당진시 시곡동,120-9,120,9,현대그린,59.97,201211,9,"8,800",11,1996,서해로 6258-8
충청남도 당진시 시곡동,120-9,120,9,현대그린,59.97,201211,14,"8,900",10,1996,서해로 6258-8
충청남도 당진시 시곡동,120-9,120,9,현대그린,59.97,201211,17,"9,300",2,1996,서해로 6258-8
충청남도 당진시 시곡동,120-9,120,9,현대그린,44.457,201211,21,"6,600",12,1996,서해로 6258-8
충청남도 당진시 신평면 거산리,03월 14일,3,14,공간목련,39.6,201211,26,"4,600",11,1998,거산3거리길 88
충청남도 당진시 신평면 거산리,03월 14일,3,14,공간목련,39.6,201211,30,"4,800",12,1998,거산3거리길 88
충청남도 당진시 신평면 거산리,03월 14일,3,14,공간목련,39.6,201211,30,"4,800",6,1998,거산3거리길 88
충청남도 당진시 신평면 거산리,03월 14일,3,14,공간목련,39.6,201211,30,"4,800",4,1998,거산3거리길 88
충청남도 당진시 신평면 거산리,03월 14일,3,14,공간목련,39.6,201211,30,"4,800",5,1998,거산3거리길 88
충청남도 당진시 신평면 거산리,Feb-46,46,2,단일(A단지),58.32,201211,21,"5,700",3,1992,솔밭밑길 15-44
충청남도 당진시 신평면 거산리,186,186,0,단일(C단지),54.36,201211,19,"5,000",3,1994,거산3거리길 11-29
충청남도 당진시 신평면 거산리,191,191,0,두성,59.6,201211,1,"6,350",8,1996,세정길 44
충청남도 당진시 신평면 거산리,191,191,0,두성,59.6,201211,2,"6,000",3,1996,세정길 44
충청남도 당진시 신평면 거산리,191,191,0,두성,59.6,201211,5,"6,300",10,1996,세정길 44
충청남도 당진시 신평면 거산리,191,191,0,두성,59.6,201211,12,"6,200",8,1996,세정길 44
충청남도 당진시 신평면 거산리,06월 03일,6,3,신세대,59.94,201211,2,"8,900",3,2000,거산3거리길 66
충청남도 당진시 신평면 거산리,06월 03일,6,3,신세대,59.94,201211,8,"9,200",13,2000,거산3거리길 66
충청남도 당진시 신평면 거산리,06월 03일,6,3,신세대,59.94,201211,10,"9,500",9,2000,거산3거리길 66
충청남도 당진시 신평면 거산리,06월 03일,6,3,신세대,59.94,201211,20,"9,200",14,2000,거산3거리길 66
충청남도 당진시 신평면 거산리,873,873,0,신평신성미소지움,69.36,201211,4,"14,800",8,2008,거산3거리길 74-32
충청남도 당진시 신평면 거산리,873,873,0,신평신성미소지움,69.36,201211,4,"15,500",11,2008,거산3거리길 74-32
충청남도 당진시 신평면 거산리,873,873,0,신평신성미소지움,84.975,201211,5,"16,500",4,2008,거산3거리길 74-32
충청남도 당진시 신평면 거산리,873,873,0,신평신성미소지움,84.975,201211,9,"15,800",2,2008,거산3거리길 74-32
충청남도 당진시 신평면 거산리,873,873,0,신평신성미소지움,84.975,201211,27,"13,500",1,2008,거산3거리길 74-32
충청남도 당진시 신평면 거산리,880,880,0,풍림아이원,99.9341,201211,2,"24,560",3,2011,솔안말길 21
충청남도 당진시 신평면 거산리,880,880,0,풍림아이원,99.9341,201211,5,"24,560",4,2011,솔안말길 21
충청남도 당진시 신평면 거산리,880,880,0,풍림아이원,99.9341,201211,9,"24,560",7,2011,솔안말길 21
충청남도 당진시 신평면 거산리,880,880,0,풍림아이원,121.2633,201211,19,"28,800",7,2011,솔안말길 21
충청남도 당진시 신평면 거산리,880,880,0,풍림아이원,121.2633,201211,19,"28,800",5,2011,솔안말길 21
충청남도 당진시 신평면 거산리,880,880,0,풍림아이원,121.2633,201211,20,"28,800",7,2011,솔안말길 21
충청남도 당진시 신평면 거산리,880,880,0,풍림아이원,99.9341,201211,20,"24,560",8,2011,솔안말길 21
충청남도 당진시 신평면 거산리,880,880,0,풍림아이원,99.9341,201211,23,"24,560",6,2011,솔안말길 21
충청남도 당진시 신평면 거산리,880,880,0,풍림아이원,121.2633,201211,23,"28,800",8,2011,솔안말길 21
충청남도 당진시 신평면 거산리,880,880,0,풍림아이원,121.2633,201211,26,"28,800",3,2011,솔안말길 21
충청남도 당진시 신평면 거산리,880,880,0,풍림아이원,99.9341,201211,30,"24,560",8,2011,솔안말길 21
충청남도 당진시 신평면 거산리,880,880,0,풍림아이원,99.9341,201211,30,"24,940",16,2011,솔안말길 21
충청남도 당진시 신평면 금천리,1642,1642,0,당진신평 LIG리가,84.997,201211,9,"19,566",8,2010,신평로 792
충청남도 당진시 신평면 금천리,1642,1642,0,당진신평 LIG리가,124.188,201211,14,"29,000",4,2010,신평로 792
충청남도 당진시 신평면 금천리,1642,1642,0,당진신평 LIG리가,84.841,201211,17,"16,700",9,2010,신평로 792
충청남도 당진시 신평면 금천리,1642,1642,0,당진신평 LIG리가,124.188,201211,27,"26,000",9,2010,신평로 792
충청남도 당진시 신평면 금천리,1642,1642,0,당진신평 LIG리가,124.188,201211,27,"26,000",16,2010,신평로 792
충청남도 당진시 우강면 창리,297-2,297,2,우강온누리,59.414,201211,12,"6,000",5,2000,합우로 324
충청남도 당진시 우강면 창리,339-3,339,3,장미(가동),84.9,201211,9,"8,200",2,1993,면천로 1748-12
충청남도 당진시 원당동,1257,1257,0,당진원당이안,84.9975,201211,2,"23,470",2,2012,원당로 52
충청남도 당진시 원당동,1257,1257,0,당진원당이안,84.8975,201211,5,"24,760",6,2012,원당로 52
충청남도 당진시 원당동,1257,1257,0,당진원당이안,101.8809,201211,5,"27,942",13,2012,원당로 52
충청남도 당진시 원당동,1257,1257,0,당진원당이안,101.7466,201211,8,"13,539",3,2012,원당로 52
충청남도 당진시 원당동,1257,1257,0,당진원당이안,101.8809,201211,8,"13,971",14,2012,원당로 52
충청남도 당진시 원당동,1257,1257,0,당진원당이안,101.8809,201211,8,"13,971",14,2012,원당로 52
충청남도 당진시 원당동,1257,1257,0,당진원당이안,101.7466,201211,8,"13,702",4,2012,원당로 52
충청남도 당진시 원당동,1257,1257,0,당진원당이안,101.7466,201211,8,"13,702",4,2012,원당로 52
충청남도 당진시 원당동,1257,1257,0,당진원당이안,101.8809,201211,8,"13,703",4,2012,원당로 52
충청남도 당진시 원당동,1257,1257,0,당진원당이안,101.7466,201211,8,"13,179",1,2012,원당로 52
충청남도 당진시 원당동,1257,1257,0,당진원당이안,101.7466,201211,8,"13,966",5,2012,원당로 52
충청남도 당진시 원당동,1257,1257,0,당진원당이안,101.8809,201211,8,"13,971",5,2012,원당로 52
충청남도 당진시 원당동,1257,1257,0,당진원당이안,101.8809,201211,8,"13,539",3,2012,원당로 52
충청남도 당진시 원당동,1257,1257,0,당진원당이안,101.7466,201211,8,"13,702",4,2012,원당로 52
충청남도 당진시 원당동,1257,1257,0,당진원당이안,101.7466,201211,8,"13,966",5,2012,원당로 52
충청남도 당진시 원당동,1257,1257,0,당진원당이안,101.7466,201211,8,"13,179",1,2012,원당로 52
충청남도 당진시 원당동,1257,1257,0,당진원당이안,101.7466,201211,8,"13,179",2,2012,원당로 52
충청남도 당진시 원당동,1257,1257,0,당진원당이안,101.7466,201211,8,"13,702",4,2012,원당로 52
충청남도 당진시 원당동,1257,1257,0,당진원당이안,101.8809,201211,8,"13,539",3,2012,원당로 52
충청남도 당진시 원당동,1257,1257,0,당진원당이안,101.7466,201211,8,"13,179",1,2012,원당로 52
충청남도 당진시 원당동,1257,1257,0,당진원당이안,101.7466,201211,8,"13,539",3,2012,원당로 52
충청남도 당진시 원당동,1257,1257,0,당진원당이안,101.8809,201211,8,"13,971",5,2012,원당로 52
충청남도 당진시 원당동,1257,1257,0,당진원당이안,101.7466,201211,8,"13,179",2,2012,원당로 52
충청남도 당진시 원당동,1257,1257,0,당진원당이안,101.8809,201211,8,"13,703",4,2012,원당로 52
충청남도 당진시 원당동,1257,1257,0,당진원당이안,101.8809,201211,8,"13,703",4,2012,원당로 52
충청남도 당진시 원당동,1257,1257,0,당진원당이안,101.7466,201211,8,"13,179",2,2012,원당로 52
충청남도 당진시 원당동,1257,1257,0,당진원당이안,101.7466,201211,13,"27,932",9,2012,원당로 52
충청남도 당진시 원당동,1257,1257,0,당진원당이안,101.8809,201211,13,"27,942",11,2012,원당로 52
충청남도 당진시 원당동,1257,1257,0,당진원당이안,84.9975,201211,17,"24,910",9,2012,원당로 52
충청남도 당진시 원당동,1257,1257,0,당진원당이안,101.8809,201211,23,"29,910",9,2012,원당로 52
충청남도 당진시 원당동,1257,1257,0,당진원당이안,101.8809,201211,24,"27,942",10,2012,원당로 52
충청남도 당진시 원당동,1257,1257,0,당진원당이안,101.7466,201211,26,"28,923",12,2012,원당로 52
충청남도 당진시 원당동,1257,1257,0,당진원당이안,101.7466,201211,27,"13,179",2,2012,원당로 52
충청남도 당진시 원당동,1257,1257,0,당진원당이안,101.8809,201211,27,"13,971",13,2012,원당로 52
충청남도 당진시 원당동,1257,1257,0,당진원당이안,101.7466,201211,27,"13,539",3,2012,원당로 52
충청남도 당진시 원당동,1257,1257,0,당진원당이안,101.8809,201211,27,"13,971",10,2012,원당로 52
충청남도 당진시 원당동,1257,1257,0,당진원당이안,84.8975,201211,27,"12,380",7,2012,원당로 52
충청남도 당진시 원당동,1257,1257,0,당진원당이안,101.7466,201211,27,"13,539",3,2012,원당로 52
충청남도 당진시 원당동,1257,1257,0,당진원당이안,101.8809,201211,27,"13,539",3,2012,원당로 52
충청남도 당진시 원당동,1257,1257,0,당진원당이안,101.8809,201211,27,"27,942",9,2012,원당로 52
충청남도 당진시 원당동,1257,1257,0,당진원당이안,101.8809,201211,27,"13,539",3,2012,원당로 52
충청남도 당진시 원당동,1257,1257,0,당진원당이안,101.7466,201211,27,"13,179",2,2012,원당로 52
충청남도 당진시 원당동,1257,1257,0,당진원당이안,84.8975,201211,27,"12,380",6,2012,원당로 52
충청남도 당진시 원당동,1257,1257,0,당진원당이안,84.9975,201211,28,"24,341",2,2012,원당로 52
충청남도 당진시 원당동,1257,1257,0,당진원당이안,101.8809,201211,30,"29,910",7,2012,원당로 52
충청남도 당진시 원당동,1248,1248,0,당진원당주공그린빌,84.94,201211,5,"19,900",13,2005,밤절로 104
충청남도 당진시 원당동,1248,1248,0,당진원당주공그린빌,75.87,201211,12,"18,000",1,2005,밤절로 104
충청남도 당진시 원당동,1248,1248,0,당진원당주공그린빌,84.94,201211,13,"21,500",13,2005,밤절로 104
충청남도 당진시 원당동,1248,1248,0,당진원당주공그린빌,84.94,201211,13,"21,000",6,2005,밤절로 104
충청남도 당진시 원당동,1248,1248,0,당진원당주공그린빌,84.94,201211,21,"22,250",10,2005,밤절로 104
충청남도 당진시 원당동,312,312,0,당진청구,59.908,201211,8,"8,700",6,1997,원당골길 31
충청남도 당진시 원당동,312,312,0,당진청구,59.908,201211,13,"8,450",10,1997,원당골길 31
충청남도 당진시 원당동,312,312,0,당진청구,84.87,201211,15,"10,300",8,1997,원당골길 31
충청남도 당진시 원당동,312,312,0,당진청구,84.87,201211,21,"11,500",16,1997,원당골길 31
충청남도 당진시 원당동,312,312,0,당진청구,84.87,201211,21,"10,900",18,1997,원당골길 31
충청남도 당진시 원당동,312,312,0,당진청구,59.908,201211,23,"9,000",15,1997,원당골길 31
충청남도 당진시 원당동,1251,1251,0,원당마을주공1단지,51.74,201211,1,"12,200",3,2003,밤절로 103
충청남도 당진시 원당동,1251,1251,0,원당마을주공1단지,59.1,201211,2,"15,800",9,2003,밤절로 103
충청남도 당진시 원당동,1251,1251,0,원당마을주공1단지,51.74,201211,5,"13,500",5,2003,밤절로 103
충청남도 당진시 원당동,1251,1251,0,원당마을주공1단지,51.74,201211,7,"12,450",6,2003,밤절로 103
충청남도 당진시 원당동,1251,1251,0,원당마을주공1단지,59.1,201211,9,"15,600",7,2003,밤절로 103
충청남도 당진시 원당동,1251,1251,0,원당마을주공1단지,59.1,201211,9,"13,800",1,2003,밤절로 103
충청남도 당진시 원당동,1251,1251,0,원당마을주공1단지,51.74,201211,9,"14,000",11,2003,밤절로 103
